CUSTOMER_ID|CUSTOMER_NAME|PIC_NAME|ADDRESS_1|ADDRESS_2|CITY|STATE|ZIPCODE|PHONE_VALUE|PHONE_TYPE
10000028|AMSITO OILWELL SERVICES (M)S/B (486|AMSITO OILWELL SERVICES (M)S/B (486|LETTER BOX 39|ADMIN BUILDING A|KEMAMAN|TERENGGANU|24007|09-8631718|Phone
10000028|AMSITO OILWELL SERVICES (M)S/B (486|AMSITO OILWELL SERVICES (M)S/B (486|LETTER BOX 39|ADMIN BUILDING A|KEMAMAN|TERENGGANU|24007|09-8633346/42573716|Fax
10000029|AMTECH CHEMICAL SDN BHD (476724-W)|AMTECH CHEMICAL SDN BHD (476724-W)|WAREHOUSE 33,|DOOR 1, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8633323|Phone
10000029|AMTECH CHEMICAL SDN BHD (476724-W)|AMTECH CHEMICAL SDN BHD (476724-W)|WAREHOUSE 33,|DOOR 1, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8633323|Fax
10000030|ANGLISS FOODS SDN BHD|ANGLISS FOODS SDN BHD|B-2935, 1ST FLOOR,|LORONG AIR PUTIH 86,|KUANTAN|PAHANG DARUL MAKMUR|25300|09-5681193|Phone
10000030|ANGLISS FOODS SDN BHD|ANGLISS FOODS SDN BHD|B-2935, 1ST FLOOR,|LORONG AIR PUTIH 86,|KUANTAN|PAHANG DARUL MAKMUR|25300|09-5681888|Fax
10000031|ANJUREKAR SDN BHD|ANJUREKAR SDN BHD|LOT 15, JLN TEKNOLOGI 3/5|KOTA DAMANSARA||SELANGOR DARUL EHSAN|47810|03-6148 3721|Phone
10000031|ANJUREKAR SDN BHD|ANJUREKAR SDN BHD|LOT 15, JLN TEKNOLOGI 3/5|KOTA DAMANSARA||SELANGOR DARUL EHSAN|47810|03-6140 9799|Fax
10000032|ANQ TRADING|ANQ TRADING|583-10|DATARAN GELIGA BESAR,|KEMAMAN|TERENGGANU DARUL IMAN|24000|017-3876966|Phone
10000032|ANQ TRADING|ANQ TRADING|583-10|DATARAN GELIGA BESAR,|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8687889|Fax
10000033|ANTAMAHIR SDN BHD (513915-T)|ANTAMAHIR SDN BHD (513915-T)|BLOCK A15-3A JLN SELAMAN 1/1|DATARAN PALMA|AMPANG|SELANGOR DARUL EHSAN|68000|03-42703442|Phone
10000033|ANTAMAHIR SDN BHD (513915-T)|ANTAMAHIR SDN BHD (513915-T)|BLOCK A15-3A JLN SELAMAN 1/1|DATARAN PALMA|AMPANG|SELANGOR DARUL EHSAN|68000|03-42704584|Fax
10000034|ANUGERAH BAKTI SUPPLIES SDN BHD|ANUGERAH BAKTI SUPPLIES SDN BHD|NO 5-2A,JLN PANDAN INDAH 4/34,|PANDAN INDAH,|KUALA LUMPUR|WILAYAH PERSEKUTUAN|55100|03-42803479|Phone
10000034|ANUGERAH BAKTI SUPPLIES SDN BHD|ANUGERAH BAKTI SUPPLIES SDN BHD|NO 5-2A,JLN PANDAN INDAH 4/34,|PANDAN INDAH,|KUALA LUMPUR|WILAYAH PERSEKUTUAN|55100|03-42803478|Fax
10000035|ANZ ENGINEERING SDN BHD|ANZ ENGINEERING SDN BHD|7191, ANZ YARD,|JALAN MAK LAGAM|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8684600|Phone
10000036|ARAH SUKMA SDN BHD (243061-D)|ARAH SUKMA SDN BHD (243061-D)|DOOR 24, 26 & 28|ADMIN.BUILDING 'C', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8631941|Phone
10000036|ARAH SUKMA SDN BHD (243061-D)|ARAH SUKMA SDN BHD (243061-D)|DOOR 24, 26 & 28|ADMIN.BUILDING 'C', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8631148|Fax
10000037|ARASHINS (M) SDN BHD|ARASHINS (M) SDN BHD|LOT 3736,|KAMPUNG LABOHAN|KEMAMAN|TERENGGANU DARUL IMAN|24300|09-8263050|Phone
10000037|ARASHINS (M) SDN BHD|ARASHINS (M) SDN BHD|LOT 3736,|KAMPUNG LABOHAN|KEMAMAN|TERENGGANU DARUL IMAN|24300|09-8264042|Fax
10000039|ARCHPAC CORPORATION SDN BHD|ARCHPAC CORPORATION SDN BHD|1526G,|TAMAN KELANA SETIA|KUALA TERENGGANU||21100|09-6248954/46|Phone
10000039|ARCHPAC CORPORATION SDN BHD|ARCHPAC CORPORATION SDN BHD|1526G,|TAMAN KELANA SETIA|KUALA TERENGGANU||21100|09-6246916|Fax
10000040|ARGO ENGINEERING SDN BHD|ARGO ENGINEERING SDN BHD|B-11-13, 11TH FLOOR, UNIT 13 BLOCK|B MEGAN AVENUE II,JLN YAP KWAN SENG|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50450|03-2711 1061|Phone
10000040|ARGO ENGINEERING SDN BHD|ARGO ENGINEERING SDN BHD|B-11-13, 11TH FLOOR, UNIT 13 BLOCK|B MEGAN AVENUE II,JLN YAP KWAN SENG|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50450|03-2711 1063|Fax
10000041|AS POWER (M) SDN BHD|AS POWER (M) SDN BHD|TERRACE FACTORY LOT NO T7|KAW.MIEL TELUK KALONG, PHASE 1|KEMAMAN|TERENGGANU DARUL IMAN|24007|013-9834158|Phone
10000042|ASAGA CORPORATION SDN BHD|ASAGA CORPORATION SDN BHD|LOT 2951 JLN KERISI|KG CACAR|PAKA, DUNGUN|TERENGGANU DARUL IMAN|23100|017-9842030|Phone
10000043|ASAS NR SDN BHD|ASAS NR SDN BHD|NO 5 JLN CENDERAI 21|TMN P'INDUSTRIAN KOTA PUTERI|MASAI|JOHOR|81750|019-7764968|Phone
10000044|ASIA JUTA RESOURCES SDN BHD|ASIA JUTA RESOURCES SDN BHD|2.03 WISMA SERANGKAI,|JALAN SULAIMANI|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8581590|Phone
10000044|ASIA JUTA RESOURCES SDN BHD|ASIA JUTA RESOURCES SDN BHD|2.03 WISMA SERANGKAI,|JALAN SULAIMANI|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8584385|Fax
10000047|AZ SHIPPING & LOGISTIC|AZ SHIPPING & LOGISTIC|DOOR NO 2 GROUND FLOOR|ADMIN.BUILDING A,KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8504404/01|Phone
10000047|AZ SHIPPING & LOGISTIC|AZ SHIPPING & LOGISTIC|DOOR NO 2 GROUND FLOOR|ADMIN.BUILDING A,KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8592257|Fax
10000049|AZTAG SDN BHD|AZTAG SDN BHD|PT 16281, TINGKAT ATAS|TMN IG PESONA, KG INJIN GERGAJI|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-850 3610/3611|Phone
10000049|AZTAG SDN BHD|AZTAG SDN BHD|PT 16281, TINGKAT ATAS|TMN IG PESONA, KG INJIN GERGAJI|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-850 3612|Fax
10000050|B.B TECH SDN BHD|B.B TECH SDN BHD|LOT 9269|JALAN SANTONG|PAKA, DUNGUN|TERENGGANU DARUL IMAN|23100|013-9865101|Phone
10000051|BAKER ATLAS (M) SDN BHD|BAKER ATLAS (M) SDN BHD|KSB LETTER BOX NO. 24|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8631140/79|Phone
10000051|BAKER ATLAS (M) SDN BHD|BAKER ATLAS (M) SDN BHD|KSB LETTER BOX NO. 24|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8631522|Fax
10000052|BAKER HUGHES INTEQ (M) SDN BHD|BAKER HUGHES INTEQ (M) SDN BHD|DOOR NO 07, WAREHOUSE 07|PHASE 1,KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|03-2164 7888/09-862 3333|Phone
10000052|BAKER HUGHES INTEQ (M) SDN BHD|BAKER HUGHES INTEQ (M) SDN BHD|DOOR NO 07, WAREHOUSE 07|PHASE 1,KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|03-2163 1684/09-863 1912|Fax
10000053|BAKER OIL TOOLS (MALAYSIA) SDN. BHD|BAKER OIL TOOLS (MALAYSIA) SDN. BHD|KSB LETTER BOX NO.29|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8631010|Phone
10000053|BAKER OIL TOOLS (MALAYSIA) SDN. BHD|BAKER OIL TOOLS (MALAYSIA) SDN. BHD|KSB LETTER BOX NO.29|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8631287|Fax
10000054|BANAI ENGINEERING SERVICES & TECH S|BANAI ENGINEERING SERVICES & TECH S|T-18, PERINDUSTRIAN MIEL|TELUK KALONG|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8632278|Phone
10000054|BANAI ENGINEERING SERVICES & TECH S|BANAI ENGINEERING SERVICES & TECH S|T-18, PERINDUSTRIAN MIEL|TELUK KALONG|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8633208|Fax
10000055|BANK ISLAM MALAYSIA BERHAD|BANK ISLAM MALAYSIA BERHAD|CENT.PAYMENT PROCESSING, GEN.ADMIN|LV21 MEN. BANK ISLAM, 22,JLN PERAK|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50450|03-2726 7663|Phone
10000055|BANK ISLAM MALAYSIA BERHAD|BANK ISLAM MALAYSIA BERHAD|CENT.PAYMENT PROCESSING, GEN.ADMIN|LV21 MEN. BANK ISLAM, 22,JLN PERAK|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50450|03-2726 7567|Fax
10000056|BANZAI MAJU|BANZAI MAJU|13 TAMAN DESA JAYA|BATU 2.5 JLN AIR PUTIH|KEMAMAN|TERENGGANU DARUL IMAN|24000|012-2555514|Phone
10000057|BAQIK ENTERPRISE|BAQIK ENTERPRISE|6790 LORONG KETAPANG 6B|TMN RELA, KG BKT KUANG SEJAHTERA|KEMAMAN|TERENGGANU DARUL IMAN|24000|019-9390709|Phone
10000058|BARISAN SAMUDERA SDN BHD|BARISAN SAMUDERA SDN BHD|K-7135, 1ST FLOOR|P'SIARAN GUNTONG, BNDR SERI KERTEH|KEMAMAN|TERENGGANU DARUL IMAN|24300|09-8266340|Phone
10000058|BARISAN SAMUDERA SDN BHD|BARISAN SAMUDERA SDN BHD|K-7135, 1ST FLOOR|P'SIARAN GUNTONG, BNDR SERI KERTEH|KEMAMAN|TERENGGANU DARUL IMAN|24300|09-8266342|Fax
10000060|BASEERA ENGINEERING SDN BHD|BASEERA ENGINEERING SDN BHD|LOT PT-15707-A TINGKAT 1|KAMPUNG GONG LIMAU,|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8597899|Phone
10000060|BASEERA ENGINEERING SDN BHD|BASEERA ENGINEERING SDN BHD|LOT PT-15707-A TINGKAT 1|KAMPUNG GONG LIMAU,|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8597399|Fax
10000061|BAXTECH RESOURCES SDN BHD|BAXTECH RESOURCES SDN BHD|NO 2, 1ST FLOOR, WISMA NDP|JALAN BESAR PAKA|PAKA, DUNGUN|TERENGGANU DARUL IMAN|23100|09-827 4661|Phone
10000062|BAYCORP SHIP AGENCIES SDN BHD|BAYCORP SHIP AGENCIES SDN BHD|LOT PT 6972-1|BUKIT KUANG BUSINESS CENTER|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8623011|Phone
10000062|BAYCORP SHIP AGENCIES SDN BHD|BAYCORP SHIP AGENCIES SDN BHD|LOT PT 6972-1|BUKIT KUANG BUSINESS CENTER|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8623010|Fax
10000063|BAYU PURNAMA SDN BHD (246847-V)|BAYU PURNAMA SDN BHD (246847-P)|WAREHOUSE 20|PHASE 2, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8634 160|Phone
10000063|BAYU PURNAMA SDN BHD (246847-V)|BAYU PURNAMA SDN BHD (246847-P)|WAREHOUSE 20|PHASE 2, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8634 170|Fax
10000064|BAYU SAMUDERA AIR-CONDITIONING SERVICES SDN BHD|BAYU SAMUDERA AIR-CONDITIONING SERVICES SDN BHD|NO. A-14, TMN GELIGA INDAH|JALAN KEMAMAN - KUANTAN|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8686334|Phone
10000064|BAYU SAMUDERA AIR-CONDITIONING SERVICES SDN BHD|BAYU SAMUDERA AIR-CONDITIONING SERVICES SDN BHD|NO. A-14, TMN GELIGA INDAH|JALAN KEMAMAN - KUANTAN|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8686334|Fax
10000066|BC PERNIAGAAN SDN BHD|BC PERNIAGAAN SDN BHD|39A, JALAN KAMPAR|OFF JALAN TUN RAZAK|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50400|03-4429085|Phone
10000066|BC PERNIAGAAN SDN BHD|BC PERNIAGAAN SDN BHD|39A, JALAN KAMPAR|OFF JALAN TUN RAZAK|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50400|03-4432787|Fax
10000067|BEN LINE AGENCIES (M) SDN BHD (2614|BEN LINE AGENCIES (M) SDN BHD (2614|NO. 7868|BUKIT KUANG BUSINESS CENTRE 2|KEMAMAN|TERENGGANU|24007|09-5836888|Phone
10000067|BEN LINE AGENCIES (M) SDN BHD (2614|BEN LINE AGENCIES (M) SDN BHD (2614|BOX NO 30|2ND FLOOR, DOOR NO 20 & 21, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-5836888|Phone
10000067|BEN LINE AGENCIES (M) SDN BHD (2614|BEN LINE AGENCIES (M) SDN BHD (2614|NO. 7868|BUKIT KUANG BUSINESS CENTRE 2|KEMAMAN|TERENGGANU|24007|09-5836942|Fax
10000067|BEN LINE AGENCIES (M) SDN BHD (2614|BEN LINE AGENCIES (M) SDN BHD (2614|BOX NO 30|2ND FLOOR, DOOR NO 20 & 21, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-5836942|Fax
10000068|BERSATU LOW-LOADER HIRING SDN BHD|BERSATU LOW-LOADER HIRING SDN BHD|NO. 31A, JALAN SS24/11|TAMAN MEGAH|PETALING JAYA|SELANGOR DARUL EHSAN|47301|03-7805 3094|Phone
10000068|BERSATU LOW-LOADER HIRING SDN BHD|BERSATU LOW-LOADER HIRING SDN BHD|NO. 31A, JALAN SS24/11|TAMAN MEGAH|PETALING JAYA|SELANGOR DARUL EHSAN|47301|03-7804 2443|Fax
10000069|BESMINDO KEMAMAN SEMESTA SDN BHD|BESMINDO KEMAMAN SEMESTA SDN BHD|KSB LETTER BOX NO. 43|ADMIN.BUILDING `B', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8632160|Phone
10000069|BESMINDO KEMAMAN SEMESTA SDN BHD|BESMINDO KEMAMAN SEMESTA SDN BHD|KSB LETTER BOX NO. 43|ADMIN.BUILDING `B', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8632170|Fax
10000070|BIZWORTH OIL AND GAS SDN BHD|BIZWORTH OIL AND GAS SDN BHD|C3-3A-8, SOLARIS DUTAMAS|JLN DUTAMAS, SRI HARTAMAS|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50480|03-6205 5010|Phone
10000070|BIZWORTH OIL AND GAS SDN BHD|BIZWORTH OIL AND GAS SDN BHD|C3-3A-8, SOLARIS DUTAMAS|JLN DUTAMAS, SRI HARTAMAS|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50480|03-6205 5011|Fax
10000071|BJ SERVICES (M) SDN BHD|BJ SERVICES (M) SDN BHD|DOOR NO. 01,|WAREHOUSE 7, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|609-8631776|Phone
10000071|BJ SERVICES (M) SDN BHD|BJ SERVICES (M) SDN BHD|DOOR NO. 01,|WAREHOUSE 7, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|609-8632836|Fax
10000072|BOILER MASTER SDN BHD|BOILER MASTER SDN BHD|LOT 2901 JALAN KERISI|MUKIM KUALA PAKA|PAKA, DUNGUN|TERENGGANU DARUL IMAN|23100|019-9079876|Phone
10000072|BOILER MASTER SDN BHD|BOILER MASTER SDN BHD|LOT 2901 JALAN KERISI|MUKIM KUALA PAKA|PAKA, DUNGUN|TERENGGANU DARUL IMAN|23100|09-8276789|Fax
10000073|BORDERLESS LOGISTICS SDN BHD 589420|BORDERLESS LOGISTICS SDN BHD 589420|LOT T 5, KAW. P'INDUSTRIAN MIEL|TELUK KALONG|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8635921/922|Phone
10000073|BORDERLESS LOGISTICS SDN BHD 589420|BORDERLESS LOGISTICS SDN BHD 589420|LOT T 5, KAW. P'INDUSTRIAN MIEL|TELUK KALONG|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8635923|Fax
10000074|BULKING SERVICES SDN BHD (85030-V)|BULKING SERVICES SDN BHD (85030-V)|KSB LETTER BOX NO. 9|ADMIN.BUILDING 'A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8631501|Phone
10000074|BULKING SERVICES SDN BHD (85030-V)|BULKING SERVICES SDN BHD (85030-V)|KSB LETTER BOX NO. 9|ADMIN.BUILDING 'A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8631627|Fax
10000075|BUMI ABADI (M) SDN BHD (807036-M)|BUMI ABADI (M) SDN BHD (807036-M)|1ST.FLOOR, DOOR NO.13|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8623380/86/82|Phone
10000075|BUMI ABADI (M) SDN BHD (807036-M)|BUMI ABADI (M) SDN BHD (807036-M)|1ST.FLOOR, DOOR NO.13|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8623381/8585088|Fax
10000076|BUMI ARMADA NAVIGATION SDN BHD|BUMI ARMADA NAVIGATION SDN BHD|LEVEL 21|MENARA PERAK 24|WILAYAH PERSEKUTUAN|KUALA LUMPUR|50450|09-851 0100|Phone
10000076|BUMI ARMADA NAVIGATION SDN BHD|BUMI ARMADA NAVIGATION SDN BHD|LEVEL 21|MENARA PERAK 24|WILAYAH PERSEKUTUAN|KUALA LUMPUR|50450|09-851 0111|Fax
10000077|BUMI FLOW TECHNOLOGIES (M) SDN BHD|BUMI FLOW TECHNOLOGIES (M) SDN BHD|SUIT 16-01, MENARA TAN & TAN,|207 JLN TUN RAZAK|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50400|03-21613498|Phone
10000077|BUMI FLOW TECHNOLOGIES (M) SDN BHD|BUMI FLOW TECHNOLOGIES (M) SDN BHD|SUIT 16-01, MENARA TAN & TAN,|207 JLN TUN RAZAK|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50400|03-21613499|Fax
10000078|BUNGA CEMPAKA SDN BHD (140841-P)|BUNGA CEMPAKA SDN BHD (140841-P)|LOT 806, 1ST.FLOOR BLOCK A,BANGUNAN|SLIPWAYS, PIASAU INDUSTRIAL ESTATE|MIRI|SARAWAK|98000|085-660571/72/73|Phone
10000078|BUNGA CEMPAKA SDN BHD (140841-P)|BUNGA CEMPAKA SDN BHD (140841-P)|LOT 806, 1ST.FLOOR BLOCK A,BANGUNAN|SLIPWAYS, PIASAU INDUSTRIAL ESTATE|MIRI|SARAWAK|98000|085-660 322/323|Fax
10000080|CAHAYAPACK (M) SDN BHD|CAHAYAPACK (M) SDN BHD|1ST FLOOR, DOOR 1,3 &17|ADMINISTRATION BUILDING C|KEMAMAN|TERENGGANU DARUL IMAN|24007|016-8331084|Phone
10000081|CAHAYAPACK LOGISTICS|CAHAYAPACK LOGISTICS|LETTER BOX C18, 1st FLOOR,|DOOR 1, 3 & 17, ADMIN C, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-863 1720|Phone
10000081|CAHAYAPACK LOGISTICS|CAHAYAPACK LOGISTICS|LETTER BOX C18, 1st FLOOR,|DOOR 1, 3 & 17, ADMIN C, KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8592 720|Fax
10000084|CAMERON (MALAYSIA) SDN BHD|CAMERON (MALAYSIA) SDN BHD|KSB LETTER BOX NO.89|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-863 1145|Phone
10000084|CAMERON (MALAYSIA) SDN BHD|CAMERON (MALAYSIA) SDN BHD|KSB LETTER BOX NO.89|ADMIN.BUILDING `A', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-863 1410|Fax
10000085|CARE ION TECHNOLOGIST SDN BHD|CARE ION TECHNOLOGIST SDN BHD|LOT 10, OPEN YARD 2, 0222,|KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8251 616|Phone
10000085|CARE ION TECHNOLOGIST SDN BHD|CARE ION TECHNOLOGIST SDN BHD|LOT 10, OPEN YARD 2|0222 PHASE 2|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8251 616|Phone
10000085|CARE ION TECHNOLOGIST SDN BHD|CARE ION TECHNOLOGIST SDN BHD|LOT 10, OPEN YARD 2, 0222,|KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8251 618|Fax
10000085|CARE ION TECHNOLOGIST SDN BHD|CARE ION TECHNOLOGIST SDN BHD|LOT 10, OPEN YARD 2|0222 PHASE 2|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8251 618|Fax
10000085|CARE ION TECHNOLOGIST SDN BHD|CARE ION TECHNOLOGIST SDN BHD|LOT 10, OPEN YARD 2, 0222,|KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8633568|Phone
10000085|CARE ION TECHNOLOGIST SDN BHD|CARE ION TECHNOLOGIST SDN BHD|LOT 10, OPEN YARD 2|0222 PHASE 2|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8633568|Phone
10000085|CARE ION TECHNOLOGIST SDN BHD|CARE ION TECHNOLOGIST SDN BHD|LOT 10, OPEN YARD 2, 0222,|KSB|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8632568|Fax
10000085|CARE ION TECHNOLOGIST SDN BHD|CARE ION TECHNOLOGIST SDN BHD|LOT 10, OPEN YARD 2|0222 PHASE 2|KEMAMAN|TERENGGANU DARUL IMAN|24007|09-8632568|Fax
10000086|CARIGALI HESS OPERATING COMPANY SDN BHD|CARIGALI HESS OPERATING COMPANY S/B|LEVEL 9, MENARA DARUSSALAM,|NO.12 JALAN PINANG,|KUALA LUMPUR||50450|03-21796073|Phone
10000086|CARIGALI HESS OPERATING COMPANY SDN BHD|CARIGALI HESS OPERATING COMPANY S/B|WAREHOUSE NO 37|PHASE II|KEMAMAN|TERENGGANU DARUL IMAN|24007|03-21796073|Phone
10000086|CARIGALI HESS OPERATING COMPANY SDN BHD|CARIGALI HESS OPERATING COMPANY S/B|LEVEL 9, MENARA DARUSSALAM,|NO.12 JALAN PINANG,|KUALA LUMPUR||50450|03-21634764|Fax
10000086|CARIGALI HESS OPERATING COMPANY SDN BHD|CARIGALI HESS OPERATING COMPANY S/B|WAREHOUSE NO 37|PHASE II|KEMAMAN|TERENGGANU DARUL IMAN|24007|03-21634764|Fax
10000087|CARIGALI-PTTEPI OPERATING CO.SDN BH|CARIGALI-PTTEPI OPERATING CO.SDN BH|LVL 8, TOWER 2 PETRONAS TWIN TOWER,|KUALA LUMPUR CITY CENTRE|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50088|03-2782 2555|Phone
10000087|CARIGALI-PTTEPI OPERATING CO.SDN BH|CARIGALI-PTTEPI OPERATING CO.SDN BH|LVL 8, TOWER 2 PETRONAS TWIN TOWER,|KUALA LUMPUR CITY CENTRE|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50088|03-2713 9877|Fax
10000088|CARIMIN ENGINEERING SERVICES|CARIMIN ENGINEERING SERVICES|B-11-6, MEGAN AVENUE 1|189 JLN TUN RAZAK|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50400|03-21687000|Phone
10000088|CARIMIN ENGINEERING SERVICES|CARIMIN ENGINEERING SERVICES|B-11-6, MEGAN AVENUE 1|189 JLN TUN RAZAK|KUALA LUMPUR|WILAYAH PERSEKUTUAN|50400|03-21642199 / 03-21711792|Fax
10000089|CASA ARMADA SDN BHD|CASA ARMADA SDN BHD|1ST FLOOR, K-90A,|TAMAN IDAMAN|KEMAMAN|TERENGGANU DARUL IMAN|24000|019-9100373|Phone
10000090|EDOTCO MALAYSIA SDN. BHD.|CELCOM (MALAYSIA) BERHAD (195821-V)|NO.24, 1ST. FLOOR|JALAN MAT KILAU|KUANTAN|PAHANG DARUL MAKMUR|25100|09-5593987|Phone
10000090|EDOTCO MALAYSIA SDN. BHD.|CELCOM (MALAYSIA) BERHAD (195821-V)|NO.24, 1ST. FLOOR|JALAN MAT KILAU|KUANTAN|PAHANG DARUL MAKMUR|25100|09-5158686|Fax
10000091|CENTRE SIDE EXPRESS SDN BHD|CENTRE SIDE EXPRESS SDN BHD|2ND.FLOOR, DOOR NO.5|ADMIN.BUILDING `B', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-862 3540|Phone
10000091|CENTRE SIDE EXPRESS SDN BHD|CENTRE SIDE EXPRESS SDN BHD|2ND.FLOOR, DOOR NO.5|ADMIN.BUILDING `B', KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-863 4568|Fax
10000092|CENTURY FORWARDING AGENCY SDN BHD|CENTURY FORWARDING AGENCY SDN BHD|NO.16,LRG 1M 14/15 KAW.P'INDUSTRIAN|14, BNDR INDERA MAHKOTA|KUANTAN|PAHANG DARUL MAKMUR|25200|03-31765088|Phone
10000093|CETCO OILFIELD SERVICES (M) SDN BHD|CETCO OILFIELD SERVICES (M) SDN BHD|LOT 1078-A JAKAR INDUSTRIAL|ESTATE PHASE 1|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8503095|Phone
10000093|CETCO OILFIELD SERVICES (M) SDN BHD|CETCO OILFIELD SERVICES (M) SDN BHD|LOT 1078-A JAKAR INDUSTRIAL|ESTATE PHASE 1|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8503097|Fax
10000094|CI DYNAMIC SDN BHD|CI DYNAMIC SDN BHD|NO 11961 TG.ATAS TMN PERMAI JAYA,|BATU 2 1/2 JLN AIR PUTIH|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8591 642|Phone
10000094|CI DYNAMIC SDN BHD|CI DYNAMIC SDN BHD|NO 11961 TG.ATAS TMN PERMAI JAYA,|BATU 2 1/2 JLN AIR PUTIH|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8592 642|Fax
10000095|CITYSKILL AUTO SDN BHD|CITYSKILL AUTO SDN BHD|LOT 2268, SEMPADAN CHENDOR|KM 50, JLN KUANTAN-KEMAMAN|KUANTAN|PAHANG DARUL MAKMUR|26080|09-8683843|Phone
10000095|CITYSKILL AUTO SDN BHD|CITYSKILL AUTO SDN BHD|LOT 2268, SEMPADAN CHENDOR|KM 50, JLN KUANTAN-KEMAMAN|KUANTAN|PAHANG DARUL MAKMUR|26080|09-8683854|Fax
10000096|CKJ ENGINEERING & SERVICES SDN BHD|CKJ ENGINEERING & SERVICES SDN BHD|KSB LETTER BOX NO.12|ADMIN.BUILDING `B',KSB|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8634468|Phone
